"_id","emotion","id","negative_prob","positive_prob"
"6039c31cc24900009500df07","-1","ywHHf6Yxc","0.977943","0.0220568"
"6039c31cc24900009500df08","0","BBPT22iDT","0.456104","0.543896"
"6039c31cc24900009500df09","-1","F3gERpY6D","0.999623","0.000377063"
"6039c31cc24900009500df0a","-1","F8AhA7kXF","0.999863","0.00013705"
"6039c31cc24900009500df0b","-1","C0BJTgSJO","0.988917","0.0110828"
"6039c31cc24900009500df0c","1","I7eERlCuQ","0.0667765","0.933223"
"6039c31cc24900009500df0d","-1","A3mK1zI0s","0.604551","0.395449"
"6039c31cc24900009500df0e","-1","yDoy4rBBY","0.655745","0.344255"
"6039c31cc24900009500df0f","-1","E8ADXmPtW","0.888221","0.111779"
"6039c31cc24900009500df10","1","DyGtZe4Po","0.299976","0.700024"
"6039c31cc24900009500df11","0","zEtjjjt5p","0.489397","0.510603"
"6039c31cc24900009500df12","-1","Ad63B5cqM","0.999585","0.00041547"
"6039c31cc24900009500df13","-1","BFghm0Fdd","0.999586","0.000414316"
"6039c31cc24900009500df14","1","Ce9NdndFM","0.156882","0.843118"
"6039c31cc24900009500df15","1","CnD6g0dWL","0.100694","0.899306"
"6039c31cc24900009500df16","1","BssmH3DBG","0.0588519","0.941148"
"6039c31cc24900009500df17","1","Cl1h0ntan","0.140738","0.859262"
"6039c31cc24900009500df18","-1","zfv2L6jfL","0.902824","0.0971762"
"6039c31cc24900009500df19","1","GmJ22pmTU","0.0759692","0.924031"
"6039c31cc24900009500df1a","-1","B4Kfb0q5a","0.98519","0.0148102"
"6039c31cc24900009500df1b","-1","ChndeFeTx","0.67969","0.32031"
"6039c31cc24900009500df1c","1","Eo3ZrbkZM","0.0708173","0.929183"
"6039c31cc24900009500df1d","-1","ztioFg3Ax","0.999748","0.000252218"
"6039c31cc24900009500df1e","-1","yATUpiCzr","0.999393","0.000606685"
"6039c31cc24900009500df1f","-1","Dv5Vthev8","0.997489","0.00251077"
"6039c31cc24900009500df20","-1","yEqUHxISW","0.967284","0.032716"
"6039c31cc24900009500df21","-1","z9iEDlWhy","0.999442","0.000557823"
"6039c31cc24900009500df22","-1","zd2qX0WQ3","0.994518","0.00548217"
"6039c31cc24900009500df23","-1","A3VtMsjMw","0.946133","0.0538671"
"6039c31cc24900009500df24","1","Gbry5gyQ2","0.254857","0.745143"
"6039c31cc24900009500df25","-1","ziFRTcGMe","0.917405","0.0825951"
"6039c31cc24900009500df26","1","Gp1N36e53","0.401022","0.598978"
"6039c31cc24900009500df27","-1","FbRjwdhRI","0.722785","0.277215"
"6039c31cc24900009500df28","-1","zx2bMz8kz","0.99649","0.00350963"
"6039c31cc24900009500df29","1","Bhswr9Zlo","0.328429","0.671571"
"6039c31cc24900009500df2a","-1","CfDCUkzoN","0.968802","0.0311978"
"6039c31cc24900009500df2b","-1","B4KDc2P62","0.99973","0.000269793"
"6039c31cc24900009500df2c","1","C3sST39kG","0.238329","0.761671"
"6039c31cc24900009500df2d","1","HkU7chrqK","0.192909","0.807091"
"6039c31cc24900009500df2e","1","CbjlK2ii9","0.181574","0.818426"
"6039c31cc24900009500df2f","1","CvDernjw7","0.157648","0.842352"
"6039c31cc24900009500df30","1","z9KlBe0p3","0.0197663","0.980234"
"6039c31cc24900009500df31","-1","zmCIfi1y7","0.987485","0.0125151"
"6039c31cc24900009500df32","-1","DmxRId0fv","0.704342","0.295658"
"6039c31cc24900009500df33","-1","Bsh3KnzcC","0.998216","0.00178378"
"6039c31cc24900009500df34","-1","Ciqbga5uR","0.80671","0.19329"
"6039c31cc24900009500df35","-1","A3WLhxBtE","0.970575","0.0294254"
"6039c31cc24900009500df36","1","ChVHRE1Rt","0.184142","0.815858"
"6039c31cc24900009500df37","1","zf9stchSA","0.140949","0.859051"
"6039c31cc24900009500df38","1","CdYdhCD9W","0.157006","0.842994"
"6039c31cc24900009500df39","1","CnMmsyDbq","0.22347","0.77653"
"6039c31cc24900009500df3a","1","C4gOFF9EE","0.0103115","0.989689"
"6039c31cc24900009500df3b","-1","CowKDfjLK","0.994461","0.00553865"
"6039c31cc24900009500df3c","1","IsDS2Eef9","0.362935","0.637065"
"6039c31cc24900009500df3d","-1","ze64Bjgy1","0.999995","5.46653e-06"
"6039c31cc24900009500df3e","1","B6K8Z50OC","0.123183","0.876817"
"6039c31cc24900009500df3f","1","CdTC6xGPB","0.242661","0.757339"
"6039c31cc24900009500df40","1","A3V2lksJm","0.108235","0.891765"
"6039c31cc24900009500df41","-1","CcnBEwhb1","0.629175","0.370825"
"6039c31cc24900009500df42","-1","CaxkPdJHy","0.552098","0.447902"
"6039c31cc24900009500df43","-1","Gnl2ogIrw","0.999975","2.51699e-05"
"6039c31cc24900009500df44","-1","CvPAKDorp","0.999946","5.41454e-05"
"6039c31cc24900009500df45","-1","Fayr1vqjp","0.753523","0.246477"
"6039c31cc24900009500df46","-1","GmkuqF04I","0.989173","0.0108269"
"6039c31cc24900009500df47","-1","yB5RjkQkh","0.99994","5.99231e-05"
"6039c31cc24900009500df48","-1","FcHDYbrv9","0.997552","0.00244851"
"6039c31cc24900009500df49","-1","A5zvX37dQ","0.821537","0.178463"
"6039c31cc24900009500df4a","-1","Eyy6ldH3a","0.839013","0.160987"
"6039c31cc24900009500df4b","-1","HlvRGchWJ","0.961109","0.0388911"
"6039c31cc24900009500df4c","-1","DyH9yx6SP","0.828976","0.171024"
"6039c31cc24900009500df4d","1","Ce0N139BV","0.204193","0.795807"
"6039c31cc24900009500df4e","0","Cn8kW8axg","0.505538","0.494462"
"6039c31cc24900009500df4f","-1","Dmf1Jsmqj","0.999926","7.39012e-05"
"6039c31cc24900009500df50","1","zwPodDCdK","0.213988","0.786012"
"6039c31cc24900009500df51","1","A0ieEFevg","0.0378835","0.962116"
"6039c31cc24900009500df52","-1","FaPQajDvx","0.582198","0.417802"
"6039c31cc24900009500df53","-1","CinCrbgcU","0.915079","0.0849207"
"6039c31cc24900009500df54","1","Brlx2c55J","0.347313","0.652687"
"6039c31cc24900009500df55","1","Ht4Wqeyw2","0.362368","0.637632"
"6039c31cc24900009500df56","-1","yBqnoyalJ","0.995557","0.00444326"
"6039c31cc24900009500df57","-1","yAKLoDcJu","0.953947","0.046053"
"6039c31cc24900009500df58","-1","F4HGn1Bs6","0.98954","0.0104598"
"6039c31cc24900009500df59","-1","CvMk3lJcL","0.996921","0.00307868"
"6039c31cc24900009500df5a","-1","C95YUjPmn","0.851802","0.148198"
"6039c31cc24900009500df5b","-1","CgSy0tNuc","0.59981","0.40019"
"6039c31cc24900009500df5c","-1","ECkyWyZ6E","0.996494","0.0035057"
"6039c31cc24900009500df5d","-1","C45gwr2l4","0.556123","0.443877"
"6039c31cc24900009500df5e","-1","CvPISaQi9","0.999819","0.000181138"
"6039c31cc24900009500df5f","-1","Eh5bviXZC","0.99799","0.00200951"
"6039c31cc24900009500df60","-1","yDsURtaLt","0.999861","0.000138681"
"6039c31cc24900009500df61","1","zmC3QD5Z2","0.219168","0.780832"
"6039c31cc24900009500df62","1","zt51u8tMW","0.000564992","0.999435"
"6039c31cc24900009500df63","1","CvQlhwkcw","0.365379","0.63462"
"6039c31cc24900009500df64","-1","BgS0qFVgD","0.747386","0.252614"
"6039c31cc24900009500df65","-1","z96byrWIs","0.992541","0.00745903"
"6039c31cc24900009500df66","-1","FdShQ6jx4","0.992529","0.00747083"
"6039c31cc24900009500df67","1","Hl9S3wJ5e","0.0222762","0.977724"
"6039c31cc24900009500df68","-1","IhmZlrSpM","0.981591","0.0184089"
"6039c31cc24900009500df69","0","FhN4Zgifp","0.462956","0.537044"
"6039c31cc24900009500df6a","-1","GmlCS2bZM","0.979052","0.0209475"
"6039c31cc24900009500df6b","-1","zt82s29xK","0.985176","0.0148244"
"6039c31cc24900009500df6c","-1","Cwvw7oJyh","0.791497","0.208503"
"6039c31cc24900009500df6d","-1","Dmkzje6WK","0.996597","0.00340285"
"6039c31cc24900009500df6e","-1","Czkkfamxt","0.999841","0.000159345"
"6039c31cc24900009500df6f","-1","Cis1GkICW","0.728618","0.271382"
"6039c31cc24900009500df70","-1","CgSxBAKbE","0.84868","0.15132"
"6039c31cc24900009500df71","1","IaU2S7Kxm","0.416931","0.583069"
"6039c31cc24900009500df72","-1","D1hdOjnlU","0.999676","0.000324242"
"6039c31cc24900009500df73","-1","E2BsGsUDS","0.701029","0.298971"
"6039c31cc24900009500df74","1","GvjR6iNyG","0.197701","0.802299"
"6039c31cc24900009500df75","-1","CvFr7d3sE","0.92171","0.0782901"
"6039c31cc24900009500df76","-1","ypbJyzyrQ","0.984455","0.0155452"
"6039c31cc24900009500df77","1","CdRaJ7wKW","0.3635","0.6365"
"6039c31cc24900009500df78","1","Co0HbhcIn","0.0477541","0.952246"
"6039c31cc24900009500df79","0","Bsj3TlSNd","0.541609","0.458391"
"6039c31cc24900009500df7a","1","Cl2dC21a2","0.0200585","0.979941"
"6039c31cc24900009500df7b","-1","ztDVt6xHV","0.980654","0.0193462"
"6039c31cc24900009500df7c","-1","C9bRQ99sf","0.996713","0.0032874"
"6039c31cc24900009500df7d","1","zkkcOttwW","0.356001","0.643999"
"6039c31cc24900009500df7e","1","C9TZ6iSGO","0.0249944","0.975006"
"6039c31cc24900009500df7f","1","Fwaq3AmmK","0.076592","0.923408"
"6039c31cc24900009500df80","-1","H4USj8Rza","0.960794","0.0392062"
"6039c31cc24900009500df81","-1","GzSkS3Utc","0.997926","0.00207395"
"6039c31cc24900009500df82","-1","ziH4KbnYC","0.966149","0.0338509"
"6039c31cc24900009500df83","-1","C3Yz4qE1l","0.997041","0.00295871"
"6039c31cc24900009500df84","1","Ce0vAFQtr","0.145898","0.854102"
"6039c31cc24900009500df85","-1","yBl9WDRMu","0.89308","0.10692"
"6039c31cc24900009500df86","-1","zdXIrp84e","0.997591","0.00240929"
"6039c31cc24900009500df87","-1","A3cqLg8eB","0.98714","0.0128596"
"6039c31cc24900009500df88","-1","EDo53oWLR","0.997811","0.00218922"
"6039c31cc24900009500df89","-1","Jd6L4vQzd","0.82388","0.17612"
"6039c31cc24900009500df8a","1","yCt2J6Ot3","8.29031e-06","0.999992"
"6039c31cc24900009500df8b","-1","z6Rd37c4m","0.989706","0.0102938"
"6039c31cc24900009500df8c","-1","IqV15ahlk","0.998125","0.0018747"
"6039c31cc24900009500df8d","1","Cl2XSlv5Q","0.0272048","0.972795"
"6039c31cc24900009500df8e","-1","B8WK4fdOQ","0.84952","0.15048"
"6039c31cc24900009500df8f","-1","CvLCt60H8","0.998852","0.00114843"
"6039c31cc24900009500df90","0","E9K6ytJPa","0.490975","0.509025"
"6039c31cc24900009500df91","1","zt3Gju3JO","0.14724","0.85276"
"6039c31cc24900009500df92","1","zt8R8AuWM","0.265741","0.734259"
"6039c31cc24900009500df93","1","BC0K3Ew7B","0.261804","0.738196"
"6039c31cc24900009500df94","-1","zt8KAenli","0.999485","0.000514963"
"6039c31cc24900009500df95","-1","CvGSKd4G7","0.999552","0.000447672"
"6039c31cc24900009500df96","-1","z7HrRclqu","0.985895","0.0141046"
"6039c31cc24900009500df97","-1","zwqc7aoRM","0.999421","0.000579317"
"6039c31cc24900009500df98","1","B3pFqEIT9","0.00135303","0.998647"
"6039c31cc24900009500df99","1","CgUSb6xJZ","0.0735358","0.926464"
"6039c31cc24900009500df9a","1","z6VUA7su7","0.227228","0.772772"
"6039c31cc24900009500df9b","-1","zfv2Gmv2H","0.99609","0.00390972"
"6039c31cc24900009500df9c","-1","Ei1eCfBOH","0.994905","0.00509545"
"6039c31cc24900009500df9d","-1","Eyv6iFNUg","0.600138","0.399862"
"6039c31cc24900009500df9e","-1","HlnXpznIF","0.701652","0.298348"
"6039c31cc24900009500df9f","-1","zuzCEvV1Z","0.971956","0.0280436"
"6039c31cc24900009500dfa0","-1","z9gsf0b2M","0.999986","1.37129e-05"
"6039c31cc24900009500dfa1","1","CdTB77BtT","0.195118","0.804882"
"6039c31cc24900009500dfa2","-1","GsMs17gXh","0.639509","0.360491"
"6039c31cc24900009500dfa3","-1","HkS3ZhmHa","0.918896","0.0811043"
"6039c31cc24900009500dfa4","-1","BmMuhwyV4","0.994813","0.0051868"
"6039c31cc24900009500dfa5","1","Ckw3po3jE","0.0023232","0.997677"
"6039c31cc24900009500dfa6","1","Bh4auePRN","0.195875","0.804125"
"6039c31cc24900009500dfa7","0","Ce0ZNfYa7","0.471772","0.528228"
"6039c31cc24900009500dfa8","-1","DspwbvzN2","0.995755","0.00424492"
"6039c31cc24900009500dfa9","-1","CvLI2ewDn","0.852475","0.147525"
"6039c31cc24900009500dfaa","1","D1eNIpWFt","0.311918","0.688082"
"6039c31cc24900009500dfab","1","C6hvjiSop","0.196222","0.803778"
"6039c31cc24900009500dfac","-1","A0b7ebNZo","0.938181","0.0618189"
"6039c31cc24900009500dfad","-1","EwA7h4Syk","0.992648","0.00735156"
"6039c31cc24900009500dfae","-1","DtQACyiBa","0.99823","0.00177047"
"6039c31cc24900009500dfaf","-1","zg7Le8BHr","0.998563","0.00143661"
"6039c31cc24900009500dfb0","1","zdfri6pDv","0.0118018","0.988198"
"6039c31cc24900009500dfb1","-1","CvE6l8gW6","0.995641","0.00435945"
"6039c31cc24900009500dfb2","1","Adz9zsFxd","0.0862842","0.913716"
"6039c31cc24900009500dfb3","-1","zqIZ8xyPt","0.999213","0.000787437"
"6039c31cc24900009500dfb4","-1","BnpLqvHQV","0.841036","0.158964"
"6039c31cc24900009500dfb5","-1","DvLQh8M3F","0.975299","0.0247009"
"6039c31cc24900009500dfb6","1","zssodgwyx","0.0469431","0.953057"
"6039c31cc24900009500dfb7","1","CdZgLnRyD","0.188846","0.811154"
"6039c31cc24900009500dfb8","1","zt1zAslN2","0.379852","0.620148"
"6039c31cc24900009500dfb9","1","CaRdwuz2t","0.187257","0.812743"
"6039c31cc24900009500dfba","-1","A3ZNQsheD","0.784358","0.215642"
"6039c31cc24900009500dfbb","1","CmxlWcwoU","0.0930891","0.906911"
"6039c31cc24900009500dfbc","-1","zvWy7fci7","0.900693","0.0993067"
"6039c31cc24900009500dfbd","-1","zCI0t30Hr","0.996948","0.00305199"
"6039c31cc24900009500dfbe","1","zbeklDj2k","0.353562","0.646438"
"6039c31cc24900009500dfbf","-1","DB8IahGve","0.569177","0.430823"
"6039c31cc24900009500dfc0","1","EDcX3xBax","0.238587","0.761413"
"6039c31cc24900009500dfc1","1","C27qoC21y","0.194724","0.805276"
"6039c31cc24900009500dfc2","-1","yzzbU9irf","0.999998","2.16355e-06"
"6039c31cc24900009500dfc3","-1","J9CjImynB","0.999544","0.000456342"
"6039c31cc24900009500dfc4","1","ClaTw91hK","0.0300023","0.969998"
"6039c31cc24900009500dfc5","-1","Cwd6NBTA8","0.850579","0.149421"
"6039c31cc24900009500dfc6","-1","F4tH13Aob","0.729772","0.270228"
"6039c31cc24900009500dfc7","-1","yCq4MAqzG","0.996632","0.00336843"
"6039c31cc24900009500dfc8","1","zlIJOgoME","0.000899659","0.9991"
"6039c31cc24900009500dfc9","0","CcSOKdodS","0.496361","0.503639"
"6039c31cc24900009500dfca","1","zt2TPsrqM","0.261006","0.738994"
"6039c31cc24900009500dfcb","1","H3YuL9fpB","0.0710565","0.928944"
"6039c31cc24900009500dfcc","-1","yFtEUFtcQ","0.62716","0.37284"
"6039c31cc24900009500dfcd","-1","z5c9Ugjyg","0.999832","0.000167632"
"6039c31cc24900009500dfce","1","Cf6PepYSJ","0.0825654","0.917435"
"6039c31cc24900009500dfcf","-1","ztcKRkyo6","0.99986","0.000140058"
"6039c31cc24900009500dfd0","-1","yyDcX9j4K","0.999165","0.000835449"
"6039c31cc24900009500dfd1","-1","J93gzpG01","0.997095","0.00290533"
"6039c31cc24900009500dfd2","-1","yBvKcaHWz","0.903217","0.0967833"
"6039c31cc24900009500dfd3","1","Ce08k8OCu","0.198175","0.801825"
"6039c31cc24900009500dfd4","-1","yCrRWCxFb","0.992287","0.00771291"
"6039c31cc24900009500dfd5","-1","z39gtqhKr","0.999463","0.000537354"
"6039c31cc24900009500dfd6","1","BeRTm3qP2","0.0797482","0.920252"
"6039c31cc24900009500dfd7","-1","BnIXL8osj","0.717174","0.282826"
"6039c31cc24900009500dfd8","1","CaGeK5Tan","0.179605","0.820395"
"6039c31cc24900009500dfd9","1","Ce0lejdpS","0.11097","0.88903"
"6039c31cc24900009500dfda","-1","zt0gr6OxJ","0.719234","0.280766"
"6039c31cc24900009500dfdb","1","HkIEA6KNa","0.195929","0.804071"
"6039c31cc24900009500dfdc","1","C8YVDwkRC","0.0155266","0.984473"
"6039c31cc24900009500dfdd","-1","CbslisWOM","0.836557","0.163443"
"6039c31cc24900009500dfde","1","CczGyE3E0","0.398994","0.601006"
"6039c31cc24900009500dfdf","-1","CrIuCx39j","0.998921","0.00107934"
"6039c31cc24900009500dfe0","1","HkUgdD0oK","0.000629718","0.99937"
"6039c31cc24900009500dfe1","-1","ywpTb8Phw","0.883214","0.116786"
"6039c31cc24900009500dfe2","-1","zxU8QzJPt","0.898492","0.101508"
"6039c31cc24900009500dfe3","1","A62I1405b","0.111137","0.888863"
"6039c31cc24900009500dfe4","-1","yE82mdT5y","0.969689","0.0303111"
"6039c31cc24900009500dfe5","1","IC7tOxDwe","0.0450698","0.95493"
"6039c31cc24900009500dfe6","1","zgrWufRil","0.00971557","0.990284"
"6039c31cc24900009500dfe7","-1","ExwsMlM6j","0.997097","0.00290268"
"6039c31cc24900009500dfe8","-1","BmYgecZPO","0.993639","0.00636078"
"6039c31cc24900009500dfe9","-1","CydBji0Xp","0.985805","0.0141947"
"6039c31cc24900009500dfea","-1","CvHWbAIaB","0.999962","3.83486e-05"
"6039c31cc24900009500dfeb","-1","BgS1y8ZkB","0.715953","0.284047"
"6039c31cc24900009500dfec","1","z3JJemhi1","0.00448293","0.995517"
"6039c31cc24900009500dfed","-1","FoeBLgrWX","0.98835","0.0116495"
"6039c31cc24900009500dfee","-1","zmCJF0Twm","0.991306","0.00869403"
"6039c31cc24900009500dfef","1","Cgky4tvz1","0.120356","0.879644"
"6039c31cc24900009500dff0","1","CouNkm0nF","0.102679","0.897321"
"6039c31cc24900009500dff1","1","EC9TvhXOU","0.376155","0.623845"
"6039c31cc24900009500dff2","-1","BtHlvlctt","0.998475","0.00152468"
"6039c31cc24900009500dff3","0","B78t2lUle","0.47813","0.52187"
"6039c31cc24900009500dff4","-1","F4ALwCmNX","0.970919","0.0290807"
"6039c31cc24900009500dff5","1","yBvCRpieM","0.00112136","0.998879"
"6039c31cc24900009500dff6","-1","C3Zo00DyG","0.999979","2.06084e-05"
"6039c31cc24900009500dff7","-1","z0eVXyDJz","0.998716","0.00128378"
"6039c31cc24900009500dff8","-1","HFfBYEBpd","0.994105","0.00589485"
"6039c31cc24900009500dff9","-1","ADvVNh3Wt","0.999972","2.82082e-05"
"6039c31cc24900009500dffa","-1","HAmwWdrgF","0.995192","0.0048084"
"6039c31cc24900009500dffb","0","ztadg2JYF","0.454725","0.545275"
"6039c31cc24900009500dffc","1","ztihfrQmv","0.176775","0.823225"
"6039c31cc24900009500dffd","-1","yCqRd6AR6","0.999092","0.000908491"
"6039c31cc24900009500dffe","-1","zvgtnwxHO","0.998275","0.00172473"
"6039c31cc24900009500dfff","-1","CifO6oM63","0.611885","0.388115"
"6039c31cc24900009500e000","-1","z8PBgyYJh","0.978949","0.0210514"
"6039c31cc24900009500e001","-1","zmXrMkxHk","0.807977","0.192023"
"6039c31cc24900009500e002","-1","zouqD9KBX","0.999532","0.000467751"
"6039c31cc24900009500e003","1","CdY3Aj6cn","0.165005","0.834995"
"6039c31cc24900009500e004","-1","CvHGI9Rx2","0.996928","0.00307202"
"6039c31cc24900009500e005","1","yBng4slx2","0.448895","0.551105"
"6039c31cc24900009500e006","1","zC8DZhkJZ","0.0738506","0.926149"
"6039c31cc24900009500e007","-1","zaKjPeLqg","0.980824","0.0191759"
"6039c31cc24900009500e008","-1","BnBVWpQDl","0.971219","0.0287809"
"6039c31cc24900009500e009","1","CaEeU3cJW","0.262463","0.737537"
"6039c31cc24900009500e00a","-1","Co08DxVVJ","0.581497","0.418503"
"6039c31cc24900009500e00b","-1","zthLxyqdD","0.55032","0.44968"
"6039c31cc24900009500e00c","1","CzGkLnYDa","0.0598148","0.940185"
"6039c31cc24900009500e00d","1","BBOIo6Z0Y","0.263811","0.736189"
"6039c31cc24900009500e00e","0","yBuvmyfBn","0.499023","0.500977"
"6039c31cc24900009500e00f","-1","BFlV43yoC","0.65558","0.34442"
"6039c31cc24900009500e010","1","C3S35ySYe","0.313785","0.686215"
"6039c31cc24900009500e011","-1","F2KIPvBfQ","0.999975","2.48309e-05"
"6039c31cc24900009500e012","-1","DzmihggZO","0.999998","1.77741e-06"
"6039c31cc24900009500e013","-1","yC6sPpuoI","0.973369","0.0266309"
"6039c31cc24900009500e014","-1","zEA4Rcibb","0.966482","0.0335179"
"6039c31cc24900009500e015","1","CufTvgcK2","0.147743","0.852257"
"6039c31cc24900009500e016","1","AmxogD38n","0.392513","0.607487"
"6039c31cc24900009500e017","1","Arei0o6gf","0.0107525","0.989248"
"6039c31cc24900009500e018","-1","A5XBkueSf","0.999589","0.000411292"
"6039c31cc24900009500e019","1","z49YeyopE","0.243134","0.756866"
"6039c31cc24900009500e01a","1","GxjIrdzqp","0.030208","0.969792"
"6039c31cc24900009500e01b","1","IC7c5m9kC","0.35832","0.64168"
"6039c31cc24900009500e01c","1","IsF6u4JOE","0.016845","0.983155"
"6039c31cc24900009500e01d","1","A5Yb1auKP","0.0529612","0.947039"
"6039c31cc24900009500e01e","1","CmfQikLZ4","0.165513","0.834487"
"6039c31cc24900009500e01f","-1","DzXnkbAmW","0.996876","0.00312411"
"6039c31cc24900009500e020","-1","F1JDGq12N","0.999797","0.000202556"
"6039c31cc24900009500e021","1","C6ZSKj7eW","0.0145369","0.985463"
"6039c31cc24900009500e022","1","CbJFDpkxp","0.138675","0.861325"
"6039c31cc24900009500e023","-1","zx6n5FkvC","0.934713","0.065287"
"6039c31cc24900009500e024","-1","zbxQHlu3F","0.999698","0.000302138"
"6039c31cc24900009500e025","1","Cl2vK5A7Q","0.0590827","0.940917"
"6039c31cc24900009500e026","1","Cl2PQtBnD","0.00899008","0.99101"
"6039c31cc24900009500e027","-1","Cci7PDEi1","0.930108","0.069892"
"6039c31cc24900009500e028","1","Cc4CGtkhf","0.0173511","0.982649"
"6039c31cc24900009500e029","-1","IvgzDsaiN","0.606427","0.393573"
"6039c31cc24900009500e02a","-1","z0opShFf9","0.772604","0.227396"
"6039c31cc24900009500e02b","1","CnVi2ySli","0.177082","0.822918"
"6039c31cc24900009500e02c","1","CtyZB6cSR","0.147708","0.852292"
"6039c31cc24900009500e02d","1","zt87ycxcr","0.33731","0.66269"
"6039c31cc24900009500e02e","-1","Gzx6pevMV","0.98121","0.0187902"
"6039c31cc24900009500e02f","0","B6XIqb05M","0.545503","0.454497"
"6039c31cc24900009500e030","-1","I8ivM58tT","0.998246","0.0017535"
"6039c31cc24900009500e031","-1","Co5aA3JjK","0.622108","0.377892"
"6039c31cc24900009500e032","-1","A5SDIf5f1","0.999427","0.000573072"
"6039c31cc24900009500e033","1","zuUNa55BW","0.114038","0.885962"
"6039c31cc24900009500e034","-1","F4rd5eTvb","0.736728","0.263272"
"6039c31cc24900009500e035","1","CbUSepo7b","0.146414","0.853586"
"6039c31cc24900009500e036","1","EbxHL6QkE","0.00848806","0.991512"
"6039c31cc24900009500e037","1","CcsKxAKVd","0.427825","0.572175"
"6039c31cc24900009500e038","1","Ce12QFlHR","0.115397","0.884603"
"6039c31cc24900009500e039","1","CkYhKhlOt","0.0200226","0.979977"
"6039c31cc24900009500e03a","-1","Cw5xbjdQO","0.999995","5.33714e-06"
"6039c31cc24900009500e03b","1","D1zpjrOUz","0.18705","0.81295"
"6039c31cc24900009500e03c","1","EF3Pt1GzG","0.169678","0.830322"
"6039c31cc24900009500e03d","-1","GoGVDwn09","0.997076","0.00292448"
"6039c31cc24900009500e03e","-1","IC7gYveY1","0.983544","0.0164558"
"6039c31cc24900009500e03f","0","GsA1yelcR","0.519534","0.480466"
"6039c31cc24900009500e040","-1","A1pA5f8Yh","0.992391","0.0076087"
"6039c31cc24900009500e041","-1","EwRhjsV1N","0.55822","0.44178"
"6039c31cc24900009500e042","1","zdorN3Wcm","0.00164564","0.998354"
"6039c31cc24900009500e043","1","AzhIHp3mA","0.048546","0.951454"
"6039c31cc24900009500e044","1","CgWpzo17Q","0.37915","0.62085"
